fen,cp
1r3kn1/1b1p1Pp1/n2b2r1/ppp1P2p/2P1P2P/5N2/PP3P1N/RKBQ1B1R w - - 2 25,730
1r3kn1/1b1p1Pp1/n2b2r1/p1p1P2p/1pP1P2P/8/PP1N1P1N/RKBQ1B1R w - - 0 26,869
1r4k1/1b1p2p1/n2bP1r1/p1p4p/1pP1P2P/8/PP1N1P1N/RKBQ1B1R b - - 0 27,-660
1r4k1/1b1p2p1/n2bP3/p1p3rp/1pP1P2P/8/PP1NBP1N/RKBQ3R b - - 2 28,-677
1r4k1/1b1p2p1/n2bP3/p1p4p/1pP1P2P/3B4/PP1N1PrN/RKBQ3R b - - 4 29,-598
4r1k1/1b1p2p1/n2bP3/p1p4p/1pP1P2P/1P1B4/P2N1PrN/RKBQ3R b - - 0 30,-612
4r1k1/1b1p2p1/n2bP3/p1p4p/1pP1P2P/PP1B4/3N1r1N/RKBQ3R b - - 0 31,-597
4r1k1/1b1p4/n2bP3/p1p3pp/1pP1P2P/PP1B4/3r3N/RKBQ1R2 w - - 0 33,838
4r1k1/1b1p4/n2bP3/p1p3pp/1pP1P1RP/PP1B4/7r/RKBQ4 b - - 1 34,-444
4rk2/1b1p4/n2bP3/p1p3pp/1pP1PR1P/PP1B4/7r/RKBQ4 b - - 3 35,-337
4r3/3p2k1/n2bP3/p1p3pp/1pP1b2P/PP1B4/5R1r/RKBQ4 w - - 0 37,648
4r3/3p2k1/n2bP1b1/p1p3pp/1pP2R1P/PP6/2B4r/RKBQ4 b - - 3 38,-33
4r1k1/3p4/n2bP1b1/p1p3pp/1pP2R1P/PP6/2B4r/RKBQ4 w - - 4 39,562
4r1k1/3p4/n2bP1b1/p1p2Rpp/1pP4P/PP6/2B4r/RKBQ4 b - - 5 39,-394
4r1k1/3p1R2/n3P1b1/p1p1b1pp/1pP4P/PP6/2B4r/RKBQ4 b - - 7 40,403
4r1k1/3p1Rb1/n3P1b1/p1p3pp/1pP4P/PP6/2B4r/RKBQ4 w - - 8 41,916
4r1k1/5bb1/n3p3/p1p3pp/2P4P/RP6/2BB3r/1K5Q w - - 0 44,414
4r1k1/5bb1/n3p3/p1p3pp/1BP4P/RP6/2B4r/1K5Q b - - 1 44,9995
4r1k1/5bb1/n3p3/p1p3pp/1BP4P/RP6/2B1r3/1K5Q w - - 2 45,-42
Q3rb2/6k1/n3p1b1/p1B3pp/2P4P/RP6/4r3/1K1B4 w - - 1 48,-544
Q3rb2/8/n3pkb1/p1B3pp/2P4P/RP6/4r3/2KB4 w - - 3 49,420
4rb2/8/n3pkb1/p1BQ2pp/2P4P/RP6/4r3/2KB4 b - - 4 49,466
4rb2/2n5/4pkb1/p2Q2pp/2PB3P/RP6/1K6/3B4 b - - 2 51,-430
4rb2/2n1k3/4p1b1/p2Q2pp/2PB3P/RP6/1K6/3B4 w - - 3 52,667
4rb2/2n1k3/4p1b1/p2Q2pp/2P4P/RP6/1K3B2/3B4 b - - 4 52,369
n3rb2/4k3/4p1b1/p5pp/2P1Q2P/RP6/1K3B2/3B4 b - - 6 53,252
n3rb2/4kb2/4p3/p5pp/2P1Q2P/RP6/1K3B2/3B4 w - - 7 54,683
n3rb2/3k1b2/4p3/p1B3pp/2P1Q2P/RP6/1K6/3B4 w - - 9 55,749
n3r3/3k1bb1/4p3/p1B3pp/2P1Q2P/RP6/K7/3B4 w - - 11 56,725
n3r3/3k1bb1/4p3/p1B3pp/R1P1Q2P/1P6/K7/3B4 b - - 12 56,-612
n2kr3/5b2/3Bp2b/p5pp/R1P1Q2P/1P6/K7/3B4 w - - 15 58,807
rnbqkbnr/p2p1ppp/2p1p3/1p6/8/3P1N2/PPPKPPPP/RNBQ1B1R w kq - 0 4,-12
rnbqk1nr/p2p1ppp/2p1p3/1pb5/8/3P1N2/PPPKPPPP/RNB1QB1R w kq - 2 5,-60
rnbqk1nr/3p1ppp/2p1p3/ppb3N1/8/3P4/PPPKPPPP/RNB1QB1R w kq - 0 6,-157
rnbqk1nr/3p1Npp/2p1p3/ppb5/8/3P4/PPPKPPPP/RNB1QB1R b kq - 0 6,355
rnbqk1nr/3p1Npp/2p1p3/1pb5/p7/3P4/PPPKPPPP/RNBQ1B1R b kq - 1 7,398
rnbqk1nr/3p1Npp/2p1p3/2b5/pp2P3/3P4/PPPK1PPP/RNBQ1B1R b kq - 0 8,67
rnb1k1nr/3p1Npp/2p1p3/2b5/pp2P2q/3P4/PPPK1PPP/RNBQ1B1R w kq - 1 9,216
rnb1k1nr/3p1Npp/2p1p3/2b5/pp2P2q/3P4/PPPK1PPP/RNB1QB1R b kq - 2 9,342
rnb1k1nr/3p1Npp/2p1p3/2b3q1/pp2P3/3P4/PPPK1PPP/RNB1QB1R w kq - 3 10,672
rnb1k1nr/3p1Npp/2p1p3/2b3q1/pp2P3/3P4/PPP1KPPP/RNB1QB1R b kq - 4 10,304
rnb1k1nr/3p1Npp/2p1p3/2b5/pp2P3/3P1K2/PPPq1PPP/RNB1QB1R b kq - 6 11,668
rnb1k1nr/3p1Npp/2pbp3/8/pp2P3/3P1K2/PPPq1PPP/RNB1QB1R w kq - 7 12,864
rnb1k1nr/3p1Npp/2pbp3/8/pp2P3/3P1K2/PPPq1PPP/RNB1QBR1 b kq - 8 12,405
rnb1k1nr/3p1Npp/2p1p3/8/pp2P3/3P1KP1/PPPq2PP/RNB1QBR1 b kq - 0 13,361
rnb3nr/3pkNpp/2p1p3/8/pp2P3/3P1KP1/PPPq2PP/RNB1QBR1 w - - 1 14,794
rnb3nr/3pkNpp/2p1p3/8/pp2P3/3P1KP1/PPPqQ1PP/RNB2BR1 b - - 2 14,138
rnb3nr/3pkNpp/2p1p3/8/1p2P3/p2P1KP1/PPPq2PP/RNB1QBR1 b - - 1 15,466
rnb2knr/3p1Npp/2p1p3/8/1p2P3/p2P1KP1/PPPq2PP/RNB1QBR1 w - - 2 16,747
rnb2knr/3p1Npp/2p1p3/8/1p2P1P1/p1qP1KPP/PP6/RNB1QBR1 b - - 0 18,392
rn3knr/1b6/2p1p2N/3p2pp/1p2P1P1/p1qP1KPP/PP1Q2B1/RNB3R1 w - - 2 22,607
r4kNr/1b6/n1p1p3/3p2pp/1p2P1P1/p1qP1KPP/PP1Q2B1/RNB3R1 w - - 1 23,718
r4kNr/1b6/n1p1p3/3p2pp/1p2P1P1/p1qP1KPP/PP4B1/RNBQ2R1 b - - 2 23,127
r4kNr/1b6/2p1p3/2nP2pp/1p4P1/p1qP1KPP/PP4B1/RNBQ2R1 b - - 0 24,168
3r1kNr/1b6/2p1p3/2nP2pp/1p4PP/p1qP1KP1/PP4B1/RNBQ2R1 b - - 0 25,175
6kr/1b6/2p1p3/2nr2pp/1p4PP/N1qP1QP1/PP3KB1/R1B3R1 b - - 0 28,326
7r/1b5k/2p1p3/2nr2pp/1p4PP/N1qP1QP1/PP3KB1/R1B1R3 b - - 2 29,113
1r6/1b5k/2p1p3/2nr2pp/1p4PP/N1qP1QP1/PP3KB1/R1B1R3 w - - 3 30,662
1r6/1b5k/2p1p3/2nr2pp/1pN3PP/3P1QP1/Pq4B1/R1B1RK2 b - - 1 31,-385
1r6/1b5k/2p1p3/2nr2p1/1pN3pP/3P1QP1/Pq4B1/R1B1RK2 w - - 0 32,492
1r6/7k/b1p1p3/2nr2p1/1pN3pP/P2P1QP1/1q4B1/R1B1RK2 w - - 1 33,488
1r6/3n3k/b1p1p3/3r2p1/1pN3pP/P2P1QP1/1q4B1/1RB1RK2 w - - 3 34,700
r7/3n3k/b1pNp3/3r2p1/1p4pP/P2P1QP1/1q4B1/1RB1RK2 w - - 5 35,527
7r/1N5k/b1p1pn2/3r2p1/1p4QP/P2P2P1/1q4B1/1RB1RK2 w - - 1 37,531
7r/1N5k/b1p1pn2/5rp1/1p4QP/P2P2P1/1R4B1/2B1RK2 w - - 1 38,685
7r/1N5k/b1p1pn2/5rp1/1p4QP/P2P1BP1/1R6/2B1RK2 b - - 2 38,-352
4r3/1N5k/b1p1pn2/5rpP/1p4Q1/P2P1BP1/1R6/2B1RK2 b - - 0 39,-401
4r3/1N5k/b1p1pn2/5rpP/6Q1/Pp1P1BP1/1R3K2/2B1R3 b - - 1 40,-420
4r3/1N5k/b1p2n2/4prpP/6Q1/Pp1P1BP1/1R3K2/2B1R3 w - - 0 41,1239
4r3/7k/b1p2n2/N3prpP/6Q1/Pp1P1BP1/1R3K2/2B1R3 b - - 1 41,-421
3r4/7k/b1p2n2/N3prpP/6Q1/Pp1P1BP1/1R3K2/2B1R3 w - - 2 42,1192
3r4/7k/b1p5/N3prpP/4n1Q1/Pp1P1BP1/1R2RK2/2B5 w - - 4 43,750
3r4/7k/b1p5/N3prpP/4R1Q1/Pp1P1BP1/1R3K2/2B5 b - - 0 43,-752
3r2k1/8/b1p5/N3prpP/4R1Q1/Pp1P1BP1/1R3K2/2B5 w - - 1 44,1035
4r1k1/8/b1p5/4prpP/2N1R1Q1/Pp1P1BP1/1R3K2/2B5 w - - 3 45,1094
4r1k1/8/2p5/1b2pQpP/2N1R3/Pp1P1BP1/1R3K2/2B5 w - - 1 46,9995
4r1k1/8/2p5/1b2p1pP/2N1R1Q1/Pp1P1BP1/1R3K2/2B5 b - - 2 46,-981
4r3/7k/2p5/1b2p1pP/2N1R1Q1/Pp1P1BP1/1R3K2/2B5 w - - 3 47,9991
4r3/7k/2p5/1b2pQpP/2N1R3/Pp1P1BP1/1R3K2/2B5 b - - 4 47,-9991
4r2k/8/2p5/1b2pQpP/2NR4/Pp1P1BP1/1R3K2/2B5 b - - 6 48,-1010
3r3k/8/2p5/1b2pQpP/2NR4/Pp1P1BP1/3R1K2/2B5 b - - 8 49,-944
3r3k/8/8/1bpRpQpP/2N5/Pp1P1BP1/3R1K2/2B5 b - - 1 50,-1079
7k/4r3/8/1bpRpQpP/2N5/Pp1P1BP1/2R2K2/2B5 w - - 4 52,9998
7k/4r3/8/1bpRpQpP/2N5/Pp1P1BP1/2R5/2B3K1 b - - 5 52,-9994
7k/r7/8/1bpRpQpP/2N5/Pp1P1BP1/2R5/2B3K1 w - - 6 53,9998
7k/r7/8/2pRpQpP/b1N5/Pp1P1BP1/5R2/2B3K1 w - - 8 54,9998
7k/r2b4/8/2pRNQpP/3P4/Pp3BP1/5R2/2B3K1 b - - 0 55,-896
r6k/3b4/8/2pRNQpP/3P2B1/Pp4P1/5R2/2B3K1 w - - 3 57,9998
4r2k/3b1Q2/8/2pRN1pP/3P2B1/Pp4P1/5R2/2B3K1 w - - 5 58,9999
4r2k/3b1Q2/8/2pRN1pP/3P2B1/Pp3RP1/8/2B3K1 b - - 6 58,-9997
7k/3b1Q2/4r3/2pRN1pP/3P2B1/Pp3RP1/8/2B3K1 w - - 7 59,9998
7k/3b1Q2/4r3/2pR2pP/2NP2B1/Pp3RP1/8/2B3K1 b - - 8 59,-9996
7k/3b1Q2/3r4/2pR2pP/2NP2B1/Pp3RP1/8/2B3K1 w - - 9 60,9998
7k/3b2Q1/3r4/2pR2pP/2NP2B1/Pp3RP1/8/2B3K1 b - - 10 60,-982
r1b1kbnr/ppqppppp/n7/2p5/4PP2/1P5N/P1PP2PP/RNBQKB1R b KQkq - 0 4,-41
r1b1kbnr/pp1ppppp/n7/q1p5/4PP2/1P5N/P1PP2PP/RNBQKB1R w KQkq - 1 5,155
r1b1kbnr/pp1ppppp/B7/2p5/4PP2/qP5N/P1PP2PP/RNBQK2R w KQkq - 1 6,746
r1b1kbnr/p3pppp/p2p4/2p5/4PPP1/qP5N/P1PP1K1P/RNBQ3R w kq - 0 8,613
r1b1kbnr/p3pppp/p2p4/2p5/4PPP1/qP5N/P1PP1K1P/RNBQ1R2 b kq - 1 8,150
r1b1kbnr/p3p1pp/p2p4/5p2/2p1PPP1/qP1P2KN/P1P4P/RNBQ1R2 b kq - 1 10,-85
r1b1kbnr/p3p2p/p2p2p1/5p2/2p1PPP1/qP1P2KN/P1P4P/RNBQ1R2 w kq - 0 11,624
1rb1kbnr/p3p2p/p2p2p1/5p2/2P1PPP1/q2P2KN/P1P4P/RNBQ1R2 w k - 1 12,620
2b1kbnr/pr2p2p/p2p2p1/5p2/2P1PPP1/q2P1RKN/P1P4P/RNBQ4 w k - 3 13,530
2b1kbnr/pr2p2p/p2p2p1/4Pp2/2P2PP1/q2P1RKN/P1P4P/RNBQ4 b k - 0 13,16
2b1kb1r/pr2p2p/p2p1np1/4Pp2/2P2PP1/q2P1RKN/P1P4P/RNBQ4 w k - 1 14,448
2b1kb1r/pr2p2p/p2p1np1/4Pp2/2P2PP1/q2P1RKN/P1PB3P/RN1Q4 b k - 2 14,-194
2b1kb1r/p3p2p/p2p1np1/1r2Pp2/2P2PP1/q2P1RKN/P1PB3P/RN1Q4 w k - 3 15,555
2b1kb1r/p3p2p/p2p1np1/1r2Pp2/1qP2PP1/3P2KN/P1PB1R1P/RN1Q4 w k - 5 16,506
2b1kb1r/p3p2p/p2p2p1/1r2Pp2/1qP1nPPK/P2P3N/2PB1R1P/RN1Q4 b k - 2 17,41
2b1kb1r/p3p2p/p5p1/1r2pp2/1qP1nPPK/P2P3N/2PB1R1P/RN1Q4 w k - 0 18,360
2b1kb1r/p3p2p/p5p1/1r2pp2/1qPPnPPK/P6N/2PB1R1P/RN1Q4 b k - 0 18,419
2b1kb1r/p3p3/p5pp/1r2pp2/1qPPnPPK/P6N/2PB1R1P/RN1Q4 w k - 0 19,-552
2b1kb1r/p3p3/p5pp/1r2pp2/PqPPnPPK/7N/2PB1R1P/RN1Q4 b k - 0 19,9997
2b1kb2/p3p2r/p5pp/Pr2pp2/1qPPnPPK/7N/2PB1R1P/RN1Q4 b - - 0 20,9996
2b1kb2/p3p2r/p5pp/Pr2pp2/2PPnPPK/2q4N/2PB1R1P/RN1Q4 w - - 1 21,-9996
2b1kb2/p3p2r/p5pp/Pr2pp2/2PPnPPK/R1q4N/2PB1R1P/1N1Q4 b - - 2 21,9996
2b1kb2/p3p2r/p6p/r3pppK/2PPnPP1/R1B4N/2P2R1P/1N1Q4 b - - 1 23,9997
2b1kb2/p3p2r/p6p/r4ppK/2PpnPP1/R1BQ3N/2P2R1P/1N6 b - - 1 24,9997
4kb2/p2bp2r/p6p/r4ppK/2PpnPP1/R1BQ3N/2P2R1P/1N6 w - - 2 25,330
5b2/p2bpk1r/p6p/5ppK/2PQnPP1/r1B4N/2P1R2P/1N6 w - - 0 27,413
5b2/p2bpk1r/p6p/5ppK/2PQnPP1/r1B5/2P1RN1P/1N6 b - - 1 27,203
5b2/p2bRk1r/p6p/2n2ppK/2PQ1PP1/r1B5/2P2N1P/1N6 b - - 0 28,-185
5b2/p2bk2r/p6p/2n2ppK/2PQ1PP1/3r3P/2PB1N2/1N6 b - - 0 30,9999
5b2/p2bk2r/p6p/5ppK/2PQ1PP1/1n1r3P/2PB1N2/1N6 w - - 1 31,402
8/p2bk1br/p6p/5ppK/2PQ1PP1/1n1rB2P/2P2N2/1N6 w - - 3 32,216
8/p2bk1br/p6p/5p1K/2P2pP1/1n1rB2P/2P2N2/QN6 w - - 0 33,57
8/p2bk1br/p6p/5p1K/Q1P2pP1/1n1rB2P/2P2N2/1N6 b - - 1 33,764
8/p3k1br/p3b2p/5P1K/Q1P2p2/1n1rB2P/2P2N2/1N6 b - - 0 34,-42
8/p3k1br/p3b2p/5P1K/Q1P2p2/3rB2P/2P2N2/nN6 w - - 1 35,678
8/p2bk1br/p6p/5P1K/2P2p2/3rB2P/2P2N2/nN6 w - - 0 36,-534
8/p2b1kbr/p4P1p/7K/2P2p2/2NrB2P/2P2N2/n7 w - - 3 38,-591
8/p2b1kbr/p4P1p/7K/2P2p2/2NrB2P/2P5/n2N4 b - - 4 38,752
5b2/p2b1k1r/p4P1p/7K/2P2B2/2Nr3P/2P5/n2N4 b - - 0 39,9999
4kb2/p2b3r/p4P1p/7K/2P5/2Nr3P/2P5/n1B5 b - - 3 42,907
4k3/p2b2br/p4P1p/1N5K/2P5/1n1r3P/2P5/2B5 w - - 6 44,-646
4k3/p2b2br/p4P1B/7K/2P5/N2r3P/2Pn4/8 b - - 2 45,9996
4k3/p2b3r/p4P1b/7K/2P5/N2r3P/2Pn4/8 w - - 0 46,-848
4k3/p7/p1b2P1r/8/2PP2K1/N3b2P/3n4/8 w - - 3 49,-832
4k3/p7/p4P1r/1N1b4/2PP2K1/4b2P/3n4/8 w - - 5 50,-645
8/p2k4/p2N1P1r/3b4/2PP2K1/4b2P/3n4/8 w - - 7 51,-782
2N5/p2k4/p4P1r/3b4/2PP2K1/4b2P/3n4/8 b - - 8 51,9996
8/N2k4/p1b2P2/5K2/2PP4/4b2r/3n4/8 b - - 0 53,9996
8/N2k4/p4P2/1b3K2/2PP4/4b2r/3n4/8 w - - 1 54,-558
8/3k4/p1N2P2/1b3K2/2PP4/4b2r/3n4/8 b - - 2 54,779
1N6/5P1r/p2k2K1/1b6/2PP4/4b3/3n4/8 b - - 4 57,503
1N6/5P1r/p2k2K1/8/2bP4/4b3/3n4/8 w - - 0 58,156
1N3N2/4r3/p2k2K1/8/2bP4/4b3/3n4/8 w - - 1 59,-683
1N3N2/4r3/p2k3b/7K/2bP4/8/3n4/8 w - - 3 60,-545
rnbqkb1r/1ppp1ppp/p3pn2/8/7P/P3P3/1PPP1PP1/RNBQKBNR w KQkq - 0 4,-27
rnbqk2r/1pppbppp/p3pn2/8/6PP/P3P3/1PPP1P2/RNBQKBNR w KQkq - 1 5,54
rnbqk2r/2ppbppp/pp2pn2/8/5PPP/P3P3/1PPP4/RNBQKBNR w KQkq - 0 6,39
1nbqk2r/r1ppbppp/pp2pn2/8/5PPP/P3P3/1PPPB3/RNBQK1NR w KQk - 2 7,31
1nbqk2r/r1ppbppp/pp2p3/8/5PnP/P3P3/1PPPBK2/RNBQ2NR w k - 0 8,233
1n1qkr2/r2pbppp/bpp1p3/p7/1P3PBP/P3PK2/2PP4/RNB2QNR b - - 5 12,627
1nbqk1r1/r2pbppp/1pp5/p7/1P3PBP/P3PK2/2PP4/RNB2QNR b - - 2 14,-223
1nbqk1r1/r2pb1pp/1pp2p2/p7/1P3PBP/P3PK2/2PP4/RNB2QNR w - - 0 15,374
2bqk1r1/r2pb1pp/1pp2p2/p7/1nP2PBP/P3PK2/R2P4/1NB2QNR w - - 0 17,418
2bqk1r1/r2p2pp/1pp2p2/p1b5/1nP2PBP/P2QPK2/R2P4/1NB3NR w - - 2 18,497
2bqk1r1/r2p2pp/1pp2p2/p1b5/1nP2PBP/P2QPK1R/R2P4/1NB3N1 b - - 3 18,676
2bqk1r1/3p2pp/rpp2p2/p1b5/1nP1PPBP/P2Q1K1R/R2P4/1NB3N1 b - - 0 19,747
2bqk1r1/3p2pp/rpp2p2/p1bn4/2P1PPBP/P2Q1K1R/R2P4/1NB3N1 w - - 1 20,394
2bqkbr1/3p2pp/rpp2p2/p7/2P1PnBP/P2Q3R/R2P4/1NBK2N1 w - - 2 22,208
2bqkbr1/3p2pp/rpp2p2/p6B/2P1Pn1P/P2Q3R/R2P4/1NBK2N1 b - - 3 22,198
2bq1br1/3p1k1p/rpp2pp1/p6B/2P1Pn1P/P2Q3R/R1KP4/1NB3N1 w - - 2 24,-231
2b2qr1/2bp1k1p/rpp2pp1/p6B/2P1Pn1P/P6R/RQKPN3/1NB5 b - - 9 27,337
1bb2qr1/3p1k1p/rQp2pp1/p6B/2P1P2P/P2n3R/R2PN3/1NBK4 b - - 2 29,663
1bb2qr1/3p1k1p/rQp2pp1/p6B/2P1P2P/P6R/R2PNn2/1NBK4 w - - 3 30,341
1bb2qr1/3p1k1p/rQp2pp1/p6B/2P1P2P/P6R/R2PNn2/1NB1K3 b - - 4 30,667
2b2qr1/3p1k2/rQp2ppp/p6B/2P1P2P/P2R4/R2PNn1b/1NB1K3 w - - 2 32,577
2b2qr1/3p1k2/rQp2ppp/p6B/2P1P2P/P1R5/R2PNn1b/1NB1K3 b - - 3 32,579
2b2qr1/3p1k2/rQp2ppp/p6B/2P1P1nP/P1R3N1/R2P3b/1NB1K3 b - - 5 33,597
2b1kqr1/3p4/rQp2ppp/p6B/2P1P1nP/P1R3N1/R2P3b/1NB1K3 w - - 6 34,350
2b1kqr1/3p4/rQp2ppp/p6B/2P1P1nP/P1R3N1/2RP3b/1NB1K3 b - - 7 34,608
2b1kqr1/8/rQpp1p1p/p4N1p/2P1P1nP/P1R5/2RP3b/1NB1K3 w - - 0 36,61
2b2qr1/5k2/1rpp1p1p/Q4N1p/2P1P1nP/P6R/2RP3b/1NB1K3 w - - 3 38,294
2b2q2/5kr1/1rpp1p1p/Q4N1p/2P1P1nP/P6R/2RP3b/1NB2K2 w - - 5 39,202
1rb2q2/5kr1/2pp1p1p/Q4N1p/2P1P1nP/PR6/2RP3b/1NB2K2 w - - 7 40,348
1rb2q2/5kr1/2pp1p1p/Q4N1p/2P1P1nP/P6R/2RP3b/1NB2K2 b - - 8 40,340
1rb2q2/5kr1/2pp1p1p/Q3nN1p/2P1P2P/P6R/2RP3b/1NB2K2 w - - 9 41,15
1rb2q2/5kr1/2pN1p1p/Q3n2p/2P1P2P/P6R/2RP3b/1NB2K2 b - - 0 41,709
1rb5/5kr1/2pq1p1p/4Q2p/2P1P2P/P6R/2RP3b/1NB2K2 b - - 0 42,1106
1rb5/5kr1/2p2p1p/3qQ2p/2P1P2P/P6R/2RP3b/1NB2K2 w - - 1 43,220
1rb5/5kr1/2p2p1p/3qQ2p/2P1P2P/P6R/1BRP3b/1N3K2 b - - 2 43,958
1rb5/5kr1/2p2p1p/4Q2p/2PqP2P/P7/1BRP3R/1N3K2 b - - 0 44,800
1rb5/5k2/2p2p1p/4Q2p/2PqP2P/P7/1BRP2rR/1N3K2 w - - 1 45,581
1rb5/5k2/2p2p1p/4Q2p/2PqP2P/P7/1B1P2rR/1NR2K2 b - - 2 45,9999
r1bqkb1r/pp1ppppp/n4n2/2p5/1P6/P4N2/2PPPPPP/RNBQKB1R w KQkq - 3 4,27
r1bqkb1r/pp1p1ppp/n3pn2/1Pp5/P7/5N2/2PPPPPP/RNBQKB1R b KQkq - 0 5,-36
r1bqkb1r/pp1p1ppp/n3p3/1Pp5/P5n1/5N2/2PPPPPP/RNBQKB1R w KQkq - 1 6,389
r1bqkb1r/pp1p1ppp/n3p3/1Pp5/P5n1/5N2/1BPPPPPP/RN1QKB1R b KQkq - 2 6,-87
r1bqkb1r/pp1p1ppp/n3p3/1Pp1N3/P7/4n3/1BPPPPPP/RN1QKB1R b KQkq - 4 7,547
r1bqkb1r/pp1p1ppp/n3p3/PPp1Nn2/8/8/1BPPPPPP/RN1QKB1R b KQkq - 0 8,-90
r1bqkb1r/pp1p1ppp/n3p3/PPp1N3/7n/8/1BPPPPPP/RN1QKB1R w KQkq - 1 9,331
rNbq1b1r/pp2kppp/n3p3/PPp5/7n/8/1BPPPPPP/RN1QKB1R b KQ - 2 10,112
rNb2b1r/pp2kppp/n2qp3/PPp5/7n/8/1BPPPPPP/RN1QKB1R w KQ - 3 11,206
rNb2b1r/pp2kppp/nq2p3/PPp5/R6n/8/1BPPPPPP/1N1QKB1R w K - 5 12,782
rNb2b1r/pp2kppp/n1q1p3/PPp5/R1P4n/4P3/1B1P1PPP/1N1QKB1R b K - 0 13,204
r1b2b1r/pp3pp1/n1Nkp3/PPp4p/R1P4n/4P3/1BQP1PPP/1N2KB1R b K - 2 15,-744
r4b1r/pp1b1pp1/n1Nkp3/PPp4p/R1P4n/4P3/1BQP1PPP/1N2KB1R w K - 3 16,9999
r4b2/pp1b1ppr/n1Nkp3/PPp4p/2P4n/4P3/1BQP1PPP/RN2KBR1 b - - 6 17,-885
r4b2/pp1b1ppr/n1Nkp3/PPp2n1p/2P5/4P3/1BQP1PPP/RN2KBR1 w - - 7 18,9999
rn3b1r/pp1b1pp1/2Nkp3/PPp2n1p/2P5/4P1P1/RBQP1P1P/1N2KBR1 w - - 3 20,9999
rn3b1r/pp1b1pp1/2Nkp3/PPp2n1p/2P5/4P1P1/RBQP1PRP/1N2KB2 b - - 4 20,-761
rnb2b1r/pp3pp1/2Nkp3/PPp2n1p/2P5/4P1P1/RBQP1PRP/1N2KB2 w - - 5 21,993
rnb2b1r/pp3pp1/2Nkp3/PPp4p/2P5/4n1P1/1BQP1PRP/RN2KB2 w - - 0 22,1000
r1b2b1r/pp1n1pp1/2Nkp3/PPp2Q1p/2P5/4n1P1/3P1PRP/RNB1KB2 b - - 3 23,285
r1b2b1r/pp1n1pp1/2Nkp3/PPp2Q1p/2P5/6P1/3P1PnP/RNB1KB2 w - - 0 24,154
r1bN3r/pp1n1pb1/3kp3/PPp2Qpp/2P5/6P1/3P1PBP/RNB1K3 w - - 2 26,697
rnbN3r/pp3pb1/2Bkp3/PPp2Qpp/2P3P1/8/3P1P1P/RNB1K3 b - - 2 27,240
rnbN3r/pp3p2/2Bkp2b/PPp2Qpp/2P3P1/8/3P1P1P/RNB1K3 w - - 3 28,713
rnbN3r/pp3p2/3kp2b/PPp3Q1/2P3Pp/8/3P1P1P/RNB1K2B b - - 1 29,-578
rnbN3r/1p3p2/p1Bk3b/PPp1p1Q1/2P2PPp/8/3P3P/RNB1K3 b - - 0 31,-368
rnbN3r/1p3p2/3k3b/PBp1p1Q1/2P2PPp/8/3P3P/RNB1K3 b - - 0 32,-396
rnbN4/1p3p1r/3k3b/PBp1p1Q1/2P2PPp/8/3P3P/RNB1K3 w - - 1 33,9999
rnbN4/1pk2pQr/7b/PBp1P3/2P3Pp/8/3P3P/RNB1K3 b - - 2 34,316
rnbN4/1pk2pQr/8/PBp1P1b1/2P3Pp/8/3P3P/RNB1K3 w - - 3 35,772
rn1N4/1pkb1pQr/B7/P1p1P1b1/2P3Pp/8/3P3P/RNB1K3 w - - 5 36,601
rn1N4/1pkb1p1r/B4Q2/P1p1P1b1/2P3Pp/8/3P3P/RNB1K3 b - - 6 36,162
rn1N4/1pkb1p1r/B4Q2/P1p1P1b1/2P3P1/7p/3P3P/RNB1K3 w - - 0 37,9998
rn6/1Nk4r/B3p3/Pbp1P1b1/2P3P1/7p/3P3P/RNB1K3 w - - 1 39,-21
rn6/1Nk4r/4p3/PBp1P1b1/2P3P1/7p/3P3P/RNB1K3 b - - 0 39,73
r7/1Nk4r/2n1p3/PBp1P1b1/2P3P1/7p/1B1P3P/RN2K3 b - - 2 40,-52
4r3/1Nk4r/2n1p3/PBp1P1b1/2P3P1/7p/3P3P/RNB1K3 b - - 4 41,-15
2r5/1Nk4r/2n1p3/PBp1P1b1/2P3P1/7p/3P3P/RNB1K3 w - - 5 42,317
2r5/1Nk4r/2n1p3/PBp1P1b1/2P3P1/7p/R2P3P/1NB1K3 b - - 6 42,160
2r5/1Nk1n1r1/4p3/PBp1P1b1/2P3P1/7p/2RP3P/1NB1K3 w - - 9 44,327
2r1B3/1Nk1n1r1/4p3/P1p1P1b1/2P3P1/7p/2RP3P/1NB1K3 b - - 10 44,80
2rbB3/1Nk3r1/4p1n1/P1p1P3/2P3P1/2N4p/2RP3P/2B1K3 w - - 13 46,379
1r1b4/1Nk3r1/4p1n1/P1p1P3/B1P3P1/2N4p/2RP3P/2B2K2 b - - 16 47,39
1r6/1Nk3r1/5bn1/P1ppP3/B1P3P1/7p/2RP3P/2B2K2 w - - 0 49,330
1r6/2k3r1/3N1Pn1/P1p5/B1Pp2P1/7p/2RP3P/2B2K2 b - - 1 50,-391
8/1rk3r1/3N1Pn1/P1p5/B1Pp2P1/2R4p/3P3P/2B2K2 b - - 3 51,-437
8/2k3r1/3N1Pn1/P1p5/B1Pp2P1/1rR4p/3P3P/2B2K2 w - - 4 52,683
8/6r1/2Bk1P2/P1p5/2Pp2P1/BrR4p/3P2nP/5K2 w - - 0 55,582
